Id,Creation Time,Owner,Tags,Group Tags,args/seed,args/retrain_freq,args/budget,args/strategy,test/test_gold_acc (last),online/1000-gold_0 (average),online/1500-gold_0 (average),online/2000-gold_0 (average),online/2500-gold_0 (average),online/3000-gold_0 (average),online/3500-gold_0 (average),args/learning_rate,args/buffer_percent,args/buffer_policy_parameter,train/total_flops,train/total_time_elapsed,train/total_flops (last),train/total_time_elapsed (last),args/incremental,args/ewc
ON-5162,10-08-2024 23:04,shriram,"[""BATCH_INC_LINEAR""]",[],1,1000,3000,BT,0.6186440677966102,,,,,0.68418435,,5.0E-4,0.75,random,,,8.99323428E15,3372.5524249076843,yes,no
ON-5158,10-08-2024 23:03,shriram,"[""BATCH_INC_LINEAR""]",[],1,1000,2500,BT,0.6140808344198174,,,,0.6666114058355438,,,5.0E-4,0.25,random,,,3.70289925E15,1609.96378,yes,no
ON-5153,10-08-2024 23:01,shriram,"[""BATCH_INC_LINEAR""]",[],0,1000,1500,BT,0.5945241199478487,,0.6392572944297082,,,,,5.0E-4,0.25,random,,,1.8595899E15,722.6570751667023,yes,no
ON-5151,10-08-2024 23:01,shriram,"[""BATCH_INC_LINEAR""]","[""random""]",1,1000,2000,BT,0.6101694915254238,,,0.6583222811671088,,,,5.0E-4,0.5,random,,,5.17465266E15,1865.055475473404,yes,no
ON-5150,10-08-2024 23:01,shriram,"[""BATCH_INC_LINEAR""]","[""random""]",0,1000,1500,BT,0.5997392438070405,,0.6339522546419099,,,,,5.0E-4,0.5,random,,,2.00755002E15,750.7933886051178,yes,no
ON-5149,10-08-2024 23:00,shriram,"[""BATCH_INC_LINEAR""]",[],2,1000,2500,BT,0.6088657105606258,,,,0.6717506631299734,,,5.0E-4,0.25,random,,,4.60774554E15,1954.0672345161438,yes,no
ON-5147,10-08-2024 23:00,shriram,"[""BATCH_INC_LINEAR""]",[],2,1000,1500,BT,0.5873533246414603,,0.6352785145888594,,,,,5.0E-4,0.75,random,,,2.91479265E15,1036.8419301509857,yes,no
ON-5145,10-08-2024 22:59,shriram,"[""BATCH_INC_LINEAR""]",[],2,1000,2500,BT,0.6232073011734028,,,,0.6737400530503979,,,5.0E-4,0.75,random,,,6.97259766E15,2611.9997882843018,yes,no
ON-5137,10-08-2024 22:58,shriram,"[""BATCH_INC_LINEAR""]","[""random""]",0,1000,2000,BT,0.6043024771838331,,,0.6515251989389921,,,,5.0E-4,0.5,random,,,2.95434258E15,1069.6078872680664,yes,no
ON-5135,10-08-2024 22:58,shriram,"[""BATCH_INC_LINEAR""]",[],1,1000,3500,BT,0.6153846153846154,,,,,,0.689157825,5.0E-4,0.75,random,,,9.79837047E15,3915.980149745941,yes,no
ON-5134,10-08-2024 22:57,shriram,"[""BATCH_INC_LINEAR""]",[],1,1000,3000,BT,0.6186440677966102,,,,,0.6850132625994695,,5.0E-4,0.25,random,,,5.98517364E15,2168.3270213603973,yes,no
ON-5133,10-08-2024 22:57,shriram,"[""BATCH_INC_LINEAR""]",[],2,1000,1500,BT,0.6069100391134289,,0.6412466843501327,,,,,5.0E-4,0.25,random,,,2.25109368E15,830.4880745410919,yes,no
ON-5132,10-08-2024 22:57,shriram,"[""BATCH_INC_LINEAR""]",[],2,1000,2000,BT,0.6095176010430248,,,0.6619694960212201,,,,5.0E-4,0.75,random,,,5.358261E15,1882.7718641757965,yes,no
ON-5130,10-08-2024 22:56,shriram,"[""BATCH_INC_LINEAR""]","[""random""]",1,1000,2500,BT,0.6160365058670143,,,,0.6744031830238727,,,5.0E-4,0.5,random,,,6.60452763E15,2587.8811469078064,yes,no
ON-5126,10-08-2024 22:55,shriram,"[""BATCH_INC_LINEAR""]",[],0,1000,3500,BT,0.6082138200782269,,,,,,0.69081565,5.0E-4,0.25,random,,,7.39324617E15,2764.8461780548096,yes,no
ON-5121,10-08-2024 22:55,shriram,"[""BATCH_INC_LINEAR""]","[""random""]",2,1000,3000,BT,0.6238591916558018,,,,,0.6886604774535809,,5.0E-4,0.5,random,,,8.14583826E15,2988.131429672241,yes,no
